company_id;ppk_id;timestamp;rt_akurasi;rt_layanan;rt_kirim;category;Sum;Rescalling
412520;PPK-000479745;30 Agustus 2023 10:59:44;4;3;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;11;3
531569;PPK-000479745;30 Agustus 2023 14:39:49;4;4;4;Alat Laboratorium;12;4
531569;PPK-000479745;30 Agustus 2023 14:32:45;4;4;4;Alat Laboratorium;12;4
410149;PPK-000479799;10 Agustus 2023 09:23:21;4;4;4;Peralatan Pendidikan;12;4
418254;PPK-000479799;11 Agustus 2023 09:43:38;4;4;4;Fasilitas Kesehatan;12;4
410024;PPK-000479827;07/09/23 16.58;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
415760;PPK-000479850;22/09/23 23.09;4;4;4;Alat Tulis Kantor Provinsi DKI Jakarta;12;4
415760;PPK-000479850;7 Oktober 2022 15:24:57;4;4;4;Souvenir Pemerintah Daerah Provinsi DKI Jakarta;12;4
269615;PPK-000479965;9 Februari 2023 15:15:41;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000479965;9 Februari 2023 13:48:35;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000479965;8 Februari 2023 14:58:36;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000479965;8 Februari 2023 14:54:58;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000479965;8 Februari 2023 14:51:54;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000479965;8 Februari 2023 14:47:43;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000479965;8 Februari 2023 14:38:05;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000479965;8 Februari 2023 14:34:06;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000479965;8 Februari 2023 14:23:19;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000479965;8 Februari 2023 13:30:39;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410024;PPK-000479965;10 Februari 2023 10:04:43;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420003;PPK-000479965;10 Februari 2023 14:22:40;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000480057;8 Mei 2023 10:02:56;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
416729;PPK-000480057;14/04/23 13.31;4;4;4;Alat Laboratorium Pengujian Badan Pengawas Obat Dan Makanan;12;4
269615;PPK-000480069;7 Agustus 2023 09:56:53;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
269615;PPK-000480069;7 Agustus 2023 09:51:37;4;4;4;Peralatan Dan Perlengkapan Penunjang Kantor Provinsi Jawa Barat;12;4
269615;PPK-000480069;3 Agustus 2023 11:13:11;4;4;4;Peralatan atau Perlengkapan Kantor dan Rumah Tangga Kab. Garut;12;4
269615;PPK-000480069;2 Agustus 2023 11:25:21;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000480069;2 Agustus 2023 11:11:50;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
445107;PPK-000480069;3 Agustus 2023 11:17:35;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
150;PPK-000480078;25 Oktober 2022 18:45:10;4;4;4;Kendaraan Bermotor;12;4
455145;PPK-000480206;18/11/22 13.06;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
455145;PPK-000480206;13/09/22 10.27;4;4;4;Alat Tulis Kantor Provinsi Kalimantan Barat;12;4
269615;PPK-000480245;22/09/23 13.52;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
269615;PPK-000480245;6 Juli 2023 15:30:02;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
416729;PPK-000480245;05/04/23 09.11;4;4;4;Reagen Dan Media Mikrobiologi Badan Pengawas Obat Dan Makanan;12;4
481649;PPK-000480245;11/09/23 14.21;4;4;4;Alat Laboratorium;12;4
481649;PPK-000480245;28 Agustus 2023 08:06:17;4;4;4;Reagen Dan Media Mikrobiologi Badan Pengawas Obat Dan Makanan;12;4
481649;PPK-000480245;19 Mei 2023 11:31:17;4;4;4;Reagen Dan Media Mikrobiologi Badan Pengawas Obat Dan Makanan;12;4
244889;PPK-000480396;17 Mei 2022 09:23:08;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000480468;27 Juli 2022 13:01:23;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000480468;27 Juli 2022 13:00:23;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421007;PPK-000480468;13 Desember 2022 09:49:22;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
444617;PPK-000480468;7 Juli 2022 14:57:15;4;4;4;Perkakas;12;4
421651;PPK-000480536;13 Desember 2022 08:19:58;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421651;PPK-000480536;13 Desember 2022 08:14:54;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410162;PPK-000480581;6 Februari 2023 08:31:22;3;3;3;Alat Laboratorium;9;2
269615;PPK-000480702;24 Agustus 2023 09:05:54;4;4;3;Peralatan Elektronik dan Pendukungnya;11;3
257400;PPK-000480904;27 Desember 2022 09:55:04;4;4;4;Kendaraan Bermotor;12;4
274091;PPK-000480904;13 Februari 2023 15:02:09;3;3;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;9;2
274091;PPK-000480904;13 Februari 2023 14:55:02;4;3;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;10;2
274091;PPK-000480904;13 Februari 2023 14:49:56;4;3;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;11;3
274091;PPK-000480904;13 Februari 2023 14:17:29;4;4;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;11;3
274091;PPK-000480904;19 Januari 2023 10:52:10;4;4;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;11;3
274091;PPK-000480904;26 Juli 2022 09:38:43;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000480904;26 Juli 2022 09:35:01;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000480904;26 Juli 2022 09:28:58;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410399;PPK-000480904;30/09/22 13.52;3;4;3;Sewa Kendaraan;10;2
419965;PPK-000480904;13 Februari 2023 14:44:26;3;3;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;9;2
419965;PPK-000480904;19 Januari 2023 10:19:39;4;4;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;11;3
410024;PPK-000480990;13 Januari 2023 13:50:57;3;3;3;Produk Tingkat Komponen Dalam Negeri;9;2
450710;PPK-000480990;10 Januari 2023 12:57:49;4;4;4;Sarana dan Prasarana Perkantoran Pemerintah Daerah Kabupaten Kediri (Revisi);12;4
409943;PPK-000481039;9 Desember 2022 09:15:08;4;3;3;Fasilitas Kesehatan;10;2
410007;PPK-000481039;20 Desember 2022 08:15:22;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-000481039;20 Desember 2022 08:10:12;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
430840;PPK-000481168;14/09/23 08.51;3;3;3;Perlengkapan Elektronik Provinsi Jawa Timur;9;2
430840;PPK-000481168;09/09/23 08.59;4;4;4;Perlengkapan Elektronik Provinsi Jawa Timur;12;4
203186;PPK-000481248;29 Desember 2022 10:19:46;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
409813;PPK-000481408;5 Desember 2022 15:38:12;4;4;4;Peralatan Pendidikan;12;4
409813;PPK-000481408;5 Desember 2022 15:08:28;4;4;4;Peralatan Pendidikan;12;4
269615;PPK-000481467;12 Juni 2023 10:00:26;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000481467;12 Juni 2023 09:54:07;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
409943;PPK-000481478;6 Oktober 2023 13:14:07;4;4;4;Fasilitas Kesehatan Sektoral Kemenkes;12;4
409943;PPK-000481478;20 Juni 2023 08:17:11;4;4;4;Fasilitas Kesehatan;12;4
409943;PPK-000481478;20 Februari 2023 08:08:02;4;4;4;Fasilitas Kesehatan;12;4
409943;PPK-000481478;20 Desember 2022 08:27:46;4;4;4;Fasilitas Kesehatan;12;4
409943;PPK-000481478;20 Desember 2022 08:26:56;4;4;4;Fasilitas Kesehatan;12;4
409943;PPK-000481478;20 Desember 2022 08:26:08;4;4;4;Fasilitas Kesehatan;12;4
409943;PPK-000481478;20 Desember 2022 08:24:34;4;4;4;Fasilitas Kesehatan;12;4
409943;PPK-000481478;13 Desember 2022 11:30:44;4;4;4;Fasilitas Kesehatan;12;4
409943;PPK-000481478;13 Desember 2022 11:24:02;4;4;4;Fasilitas Kesehatan;12;4
409943;PPK-000481478;13 Desember 2022 11:21:44;4;4;4;Fasilitas Kesehatan;12;4
409943;PPK-000481478;13 Desember 2022 11:18:00;4;4;4;Fasilitas Kesehatan;12;4
409943;PPK-000481478;13 Desember 2022 11:13:28;4;4;4;Fasilitas Kesehatan;12;4
409943;PPK-000481478;13 Desember 2022 11:09:36;4;4;4;Fasilitas Kesehatan;12;4
410007;PPK-000481478;31 Desember 2022 07:09:26;3;3;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;9;2
66;PPK-000481505;1 Desember 2022 08:54:07;4;4;4;Internet Service Provider;12;4
418254;PPK-000481548;31 Maret 2023 15:57:22;4;4;4;Fasilitas Kesehatan Sektoral Kemenkes;12;4
420978;PPK-000481548;9 Februari 2023 12:47:12;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
411339;PPK-000481549;11 Juli 2022 11:23:31;4;4;4;Peralatan Pendidikan Sektoral;12;4
269615;PPK-000481882;22 Mei 2023 11:30:39;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000481988;2 Desember 2022 09:48:16;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
407090;PPK-000482146;17 Mei 2022 11:39:48;4;4;4;Peralatan Perkantoran;12;4
427190;PPK-000482146;31 Desember 2022 19:38:35;4;4;4;Peralatan Pendidikan;12;4
427190;PPK-000482146;19 Oktober 2022 10:51:11;4;4;4;Perkakas;12;4
422377;PPK-000482244;13 Desember 2021 10:02:44;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-000482255;27 Desember 2022 11:20:25;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-000482255;20 Desember 2022 16:08:59;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-000482255;20 Desember 2022 12:14:21;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-000482255;20 Desember 2022 12:11:56;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-000482255;20 Desember 2022 12:10:26;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-000482255;20 Desember 2022 12:02:18;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-000482255;30 Agustus 2022 11:44:08;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410127;PPK-000482255;29 Mei 2023 09:48:18;4;4;4;Kendaraan Bermotor;12;4
410127;PPK-000482255;29 Mei 2023 09:46:20;4;4;4;Kendaraan Bermotor;12;4
242970;PPK-000482353;05/09/23 10.48;3;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;11;3
410017;PPK-000482367;1 Agustus 2023 12:50:31;4;4;4;Peralatan Perkantoran;12;4
410046;PPK-000482367;29/09/22 17.50;4;4;4;Perkakas;12;4
421651;PPK-000482367;4 Desember 2022 18:54:28;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
549938;PPK-000482367;21 Juli 2023 13:58:05;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
549938;PPK-000482367;21 Juli 2023 12:33:06;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000482397;03/04/23 12.52;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000482397;03/04/23 10.10;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420053;PPK-000482444;18/09/23 11.29;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
21;PPK-000482552;07/09/23 14.21;4;4;4;Peralatan Perkantoran dan Peralatan Pendukungnya Pemerintah Daerah Kabupaten Musi Banyuasin;12;4
21;PPK-000482552;07/09/23 14.14;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
21;PPK-000482552;07/09/23 13.31;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000482612;30 Januari 2023 01:06:10;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000482612;30 Januari 2023 01:03:53;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000482612;30 Januari 2023 01:00:21;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
262016;PPK-000482635;3 Agustus 2022 10:09:22;4;3;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;11;3
150;PPK-000482653;6 Desember 2022 16:09:01;4;4;4;Kendaraan Bermotor;12;4
150;PPK-000482653;6 Desember 2022 15:59:21;4;4;4;Kendaraan Bermotor;12;4
411712;PPK-000482660;04/11/22 10.40;4;4;4;Jasa Sewa Mesin Foto Copy;12;4
646974;PPK-000482666;24 Mei 2023 10:28:37;4;4;4;Alat Laboratorium;12;4
150;PPK-000482679;31 Agustus 2023 11:22:53;4;4;4;Kendaraan Bermotor;12;4
415760;PPK-000482713;18 Agustus 2023 16:09:56;4;4;4;Perkakas;12;4
415760;PPK-000482713;31 Oktober 2022 15:48:24;4;4;4;Perkakas;12;4
203186;PPK-000482716;25 Agustus 2023 15:49:03;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
203186;PPK-000482716;7 Agustus 2023 13:57:49;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482716;7 Agustus 2023 10:01:50;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482716;7 Agustus 2023 09:54:33;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482716;9 Mei 2022 15:43:51;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000482716;25 Agustus 2023 15:43:44;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
274091;PPK-000482716;9 Mei 2023 14:01:31;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000482716;25 Maret 2023 20:14:16;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000482716;14 Desember 2022 16:32:14;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000482716;14 Desember 2022 16:26:07;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000482716;14 Desember 2022 16:21:30;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-000482716;19 Mei 2022 14:20:35;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
242970;PPK-000482719;29 Desember 2022 14:52:54;4;4;4;Fasilitas Kesehatan;12;4
242970;PPK-000482719;29 Desember 2022 10:02:06;4;4;4;Fasilitas Kesehatan;12;4
66;PPK-000482736;16 Februari 2023 15:17:03;4;4;4;Internet Service Provider;12;4
66;PPK-000482736;16 Februari 2023 15:10:11;4;4;4;Internet Service Provider;12;4
66;PPK-000482736;16 Februari 2023 15:08:29;4;4;4;Internet Service Provider;12;4
66;PPK-000482736;16 Februari 2023 15:06:27;4;4;4;Internet Service Provider;12;4
66;PPK-000482736;16 Februari 2023 15:04:30;4;4;4;Internet Service Provider;12;4
66;PPK-000482736;16 Februari 2023 15:02:53;4;4;4;Internet Service Provider;12;4
66;PPK-000482736;16 Februari 2023 15:00:51;4;4;4;Internet Service Provider;12;4
203186;PPK-000482736;05/09/23 14.06;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482736;14 Maret 2023 13:51:31;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482736;16 Februari 2023 17:05:43;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482736;16 Februari 2023 15:50:02;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482736;16 Februari 2023 15:48:41;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482736;16 Februari 2023 15:46:35;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482736;16 Februari 2023 15:45:11;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482736;16 Februari 2023 15:43:46;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482736;16 Februari 2023 15:42:24;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000482736;16 Februari 2023 15:40:25;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
211757;PPK-000482736;05/09/23 19.36;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000482736;05/09/23 19.34;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000482736;05/09/23 19.33;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000482736;05/09/23 19.22;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000482736;05/09/23 19.20;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000482736;16 Maret 2023 20:27:57;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000482736;16 Maret 2023 20:25:29;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000482736;16 Maret 2023 20:24:00;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000482736;16 Maret 2023 20:22:23;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000482736;16 Maret 2023 20:20:08;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000482736;16 Maret 2023 20:18:44;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000482736;21 Februari 2023 09:10:25;4;4;4;Sewa Kendaraan;12;4
269615;PPK-000482736;13 Juni 2023 15:14:33;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
409820;PPK-000482736;16 Februari 2023 17:41:51;4;4;4;Peralatan Perkantoran;12;4
409820;PPK-000482736;16 Februari 2023 17:40:55;4;4;4;Peralatan Perkantoran;12;4
420053;PPK-000482736;13 Juni 2023 14:06:20;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420053;PPK-000482736;23 Februari 2023 11:08:22;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420053;PPK-000482736;23 Februari 2023 11:06:48;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420053;PPK-000482736;15 Februari 2023 16:06:26;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420056;PPK-000482736;06/09/23 11.03;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420056;PPK-000482736;06/09/23 11.01;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420056;PPK-000482736;06/09/23 10.59;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
447376;PPK-000482736;05/09/23 13.35;4;4;2;Perkakas;10;2
447376;PPK-000482736;05/09/23 13.33;4;4;2;Perkakas;10;2
449733;PPK-000482736;13 Juni 2023 10:45:19;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
449733;PPK-000482736;13 Juni 2023 10:42:36;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
449733;PPK-000482736;14 Maret 2023 13:51:56;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
449733;PPK-000482736;15 Februari 2023 16:03:54;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
251873;PPK-000482957;19 Oktober 2022 09:40:25;4;4;4;Bahan Material Provinsi DKI Jakarta;12;4
251873;PPK-000482957;19 Oktober 2022 09:39:52;4;4;4;Bahan Material Provinsi DKI Jakarta;12;4
417662;PPK-000482957;26 Februari 2023 21:31:19;4;4;4;Perkakas;12;4
269615;PPK-000482969;13/09/23 14.39;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000482969;13/09/23 14.36;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-000482969;13/09/23 14.30;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
417804;PPK-000483037;22 Desember 2021 06:57:33;3;3;3;Fasilitas Kesehatan;9;2
518497;PPK-000483037;7 Januari 2023 09:45:46;4;4;4;Alat Kesehatan Kabupaten Tangerang;12;4
518497;PPK-000483037;27 Oktober 2022 12:13:31;4;4;4;Fasilitas Kesehatan Sektoral Kemenkes;12;4
150;PPK-000483085;14 Maret 2023 15:33:53;4;4;4;Kendaraan Bermotor;12;4
410024;PPK-000483216;4 Oktober 2022 10:00:33;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410017;PPK-000483270;20 Juli 2023 10:23:13;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410017;PPK-000483270;20 Juli 2023 10:23:01;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410017;PPK-000483270;20 Juli 2023 10:22:48;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000483292;31 Mei 2023 07:52:10;4;4;4;Peralatan Listrik dan Elektronik Kota Denpasar;12;4
203186;PPK-000483292;31 Mei 2023 07:49:09;4;4;4;Peralatan Listrik dan Elektronik Kota Denpasar;12;4
250863;PPK-000483368;1 Februari 2023 10:58:53;4;4;4;Jasa Sewa Mesin Foto Copy;12;4
211757;PPK-000483467;15 Maret 2023 09:19:49;4;4;4;Sewa Kendaraan;12;4
211757;PPK-000483467;10 Januari 2023 10:25:30;4;4;4;Sewa Kendaraan;12;4
427185;PPK-000483637;30 Maret 2023 20:20:29;4;4;4;Peralatan Pendidikan;12;4
588903;PPK-000483704;25 Agustus 2023 13:20:24;4;4;4;Alat Olahraga;12;4
285547;PPK-000483840;31 Desember 2021 20:22:45;4;4;4;Internet Service Provider;12;4
445632;PPK-000483840;23 Juni 2023 16:25:18;4;4;4;Peralatan dan Perlengkapan Komputer Kota Batam;12;4
203186;PPK-000483862;2 Februari 2023 09:10:19;3;1;1;Perkakas;5;1
390901;PPK-000483862;14/09/23 14.06;4;4;4;Peralatan Pendidikan;12;4
390901;PPK-000483862;20 Juli 2023 07:59:44;4;4;4;Peralatan Pendidikan;12;4
390901;PPK-000483862;14 Juni 2023 12:21:42;4;4;4;Peralatan Pendidikan;12;4
390901;PPK-000483862;21 Maret 2023 12:47:48;4;4;4;Peralatan Pendidikan;12;4
390901;PPK-000483862;3 Februari 2023 08:14:23;4;4;4;Perkakas;12;4
390901;PPK-000483862;3 Februari 2023 08:11:19;4;4;4;Perkakas;12;4
417804;PPK-000483974;2 Agustus 2023 14:08:59;4;4;3;Fasilitas Kesehatan;11;3
791615;PPK-000484165;15 Mei 2023 08:39:57;4;4;4;Sewa Kendaraan;12;4
247467;PPK-000484181;30 Januari 2023 15:17:45;4;4;4;Peralatan dan Perlengkapan Kantor Kabupaten Mojokerto;12;4
420488;PPK-000484181;02/11/22 14.15;4;4;4;Konsolidasi Laptop PDN;12;4
428143;PPK-000484181;12 Januari 2023 15:09:17;4;4;4;Perkakas;12;4
428143;PPK-000484181;12 Januari 2023 14:59:43;4;4;4;Perkakas;12;4
257400;PPK-000484225;18 Agustus 2023 14:34:44;4;4;4;Kendaraan Bermotor;12;4
420003;PPK-000484386;24 Oktober 2022 13:28:38;3;3;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;9;2
420003;PPK-000484386;24 Oktober 2022 13:24:41;3;3;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;9;2
420003;PPK-000484386;24 Oktober 2022 13:03:00;3;3;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;9;2
420805;PPK-000484386;9 Februari 2023 09:18:45;4;4;4;Konsolidasi Laptop PDN;12;4
421651;PPK-000484386;16 Agustus 2023 18:45:54;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000484425;31 Desember 2021 10:21:07;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
203186;PPK-000484425;31 Desember 2021 10:20:42;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
422932;PPK-000484462;05/09/22 12.13;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
422932;PPK-000484462;05/09/22 12.11;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
454817;PPK-000484506;21 Desember 2022 10:34:47;4;4;4;Kendaraan Bermotor;12;4
38;PPK-000484515;31 Januari 2023 15:40:15;4;4;4;Internet Service Provider;12;4
203186;PPK-000484532;3 Agustus 2022 08:57:34;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
409601;PPK-000484532;13 Desember 2022 13:07:36;4;4;4;Fasilitas Kesehatan;12;4
410024;PPK-000484532;13 Desember 2022 13:29:32;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
432514;PPK-000484532;13 Desember 2022 13:00:17;4;4;4;Alat Laboratorium;12;4
481649;PPK-000484532;14/09/23 10.59;4;4;4;Reagen Dan Media Mikrobiologi Badan Pengawas Obat Dan Makanan;12;4
481649;PPK-000484532;14/09/23 10.50;4;4;4;Reagen Dan Media Mikrobiologi Badan Pengawas Obat Dan Makanan;12;4
481649;PPK-000484532;14/09/23 09.28;4;4;4;Reagen Dan Media Mikrobiologi Badan Pengawas Obat Dan Makanan;12;4
